Základný číselník,Kód číselnika,Názov číselníka,Ang. názov číselníka,URI číselníka,Hlavný gestor,Vedľajší gestor,Zdrojový číselnik,Dátum platnosti,Začiatok účinnosti,Koniec účinnosti,Poznámka,Kód položky,Názov položky,Ang. názov položky,Skrátený názov položky,Ang. skrátený nazov položky,Skratka názvu položky,Ang. skratka názvu položky,URI polozky,Doplňujúci obsah,Merná jednotka,Poznámka pre položku,Zahŕňa,Tiež zahŕňa,Vylučuje,Začiatok účinnosti položky,Koniec účinnosti položky,Logické poradie položky,Legislatívna uznateľnosť
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401407,Bojnice,Bojnice,,,,,,SK0227513903;Bojnice;SK0227;Prievidza,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401419,Dubnica,Dubnica,,,,,,SK0227513903;Bojnice;SK0227;Prievidza,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401421,Boleráz,Boleráz,,,,,,SK0217506818;Boleráz;SK0217;Trnava,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401432,Klčovany,Klčovany,,,,,,SK0217506818;Boleráz;SK0217;Trnava,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401444,Borov,Borov,,,,,,SK0415520471;Medzilaborce;SK0415;Medzilaborce,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401456,Borský Mikuláš,Borský Mikuláš,,,,,,SK0215504238;Borský Mikuláš;SK0215;Senica,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401468,Borský Peter,Borský Peter,,,,,,SK0215504238;Borský Mikuláš;SK0215;Senica,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401470,Bošáca,Bošáca,,,,,,SK0224505871;Bošáca;SK0224;Nové Mesto nad Váhom,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401481,Baštín,Baštín,,,,,,SK0225542733;Bošany;SK0225;Partizánske,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401493,Bošany,Bošany,,,,,,SK0225542733;Bošany;SK0225;Partizánske,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401500,Boťany,Boťany,,,,,,SK042B528188;Boťany;SK042B;Trebišov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401523,Božčice,Božčice,,,,,,SK042B528676;Parchovany;SK042B;Trebišov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401535,Brádno,Brádno,,,,,,SK0329514829;Hnúšťa;SK0329;Rimavská Sobota,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401547,Branč,Branč,,,,,,SK0233500071;Branč;SK0233;Nitra,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401559,Veľká Ves,Veľká Ves,,,,,,SK0233500071;Branč;SK0233;Nitra,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401561,Braväcovo,Braväcovo,,,,,,SK0323508489;Braväcovo;SK0323;Brezno,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401572,Brestovany,Brestovany,,,,,,SK0217506842;Brestovany;SK0217;Trnava,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401584,Dolné Breziny,Dolné Breziny,,,,,,SK032B518191;Breziny;SK032B;Zvolen,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401596,Breznička,Breznička,,,,,,SK0327511269;Breznička;SK0327;Poltár,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401602,Brezno,Brezno,,,,,,SK0323508497;Brezno;SK0323;Brezno,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401614,Brezolupy,Brezolupy,,,,,,SK0221542741;Brezolupy;SK0221;Bánovce nad Bebravou,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401638,Brhlovce,Brhlovce,,,,,,SK0232502103;Brhlovce;SK0232;Levice,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401640,Briestenné,Briestenné,,,,,,SK0226513601;Pružina;SK0226;Považská Bystrica,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401651,Brieštie,Brieštie,,,,,,SK0319512117;Brieštie;SK0319;Turčianske Teplice,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401663,Brodno,Brodno,,,,,,SK031B517402;Žilina;SK031B;Žilina,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401675,Budatínska Lehota,Budatínska Lehota,,,,,,SK0314509256;Kysucké Nové Mesto;SK0314;Kysucké Nové Mesto,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401687,Budkovce,Budkovce,,,,,,SK0427522376;Budkovce;SK0427;Michalovce,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401699,Budulov,Budulov,,,,,,SK0426521698;Moldava nad Bodvou;SK0426;Košice-okolie,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401705,Bukovina,Bukovina,,,,,,SK032C517097;Nová Baňa;SK032C;Žarnovica,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401717,Bukovina,Bukovina,,,,,,SK032D516708;Bzenica;SK032D;Žiar nad Hronom,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401729,Buzitka,Buzitka,,,,,,SK0326511293;Buzitka;SK0326;Lučenec,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401731,Bystričany,Bystričany,,,,,,SK0227513911;Bystričany;SK0227;Prievidza,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401742,Chalmová,Chalmová,,,,,,SK0227513911;Bystričany;SK0227;Prievidza,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401754,Vieska,Vieska,,,,,,SK0227513911;Bystričany;SK0227;Prievidza,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401766,Bystrička,Bystrička,,,,,,SK0327511684;Ozdín;SK0327;Poltár,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401778,Hliník nad Váhom,Hliník nad Váhom,,,,,,SK0311517461;Bytča;SK0311;Bytča,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401780,Malá Bytča,Malá Bytča,,,,,,SK0311517461;Bytča;SK0311;Bytča,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401791,Mikšová,Mikšová,,,,,,SK0311517461;Bytča;SK0311;Bytča,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401808,Veľká Bytča,Veľká Bytča,,,,,,SK0311517461;Bytča;SK0311;Bytča,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401810,Bytčica,Bytčica,,,,,,SK031B517402;Žilina;SK031B;Žilina,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401821,Bzenica,Bzenica,,,,,,SK032D516708;Bzenica;SK032D;Žiar nad Hronom,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401833,Bzince,Bzince,,,,,,SK0236505421;Radošina;SK0236;Topoľčany,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401845,Hrubá Strana,Hrubá Strana,,,,,,SK0224505897;Bzince pod Javorinou;SK0224;Nové Mesto nad Váhom,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401857,Hrušové,Hrušové,,,,,,SK0224505897;Bzince pod Javorinou;SK0224;Nové Mesto nad Váhom,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401869,Cabaj,Cabaj,,,,,,SK0233545589;Cabaj-Čápor;SK0233;Nitra,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401871,Cerová,Cerová,,,,,,SK0215504297;Cerová;SK0215;Senica,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401882,Cerovo,Cerovo,,,,,,SK0325518239;Cerovo;SK0325;Krupina,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401894,Cífer,Cífer,,,,,,SK0217506877;Cífer;SK0217;Trnava,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401901,Cinobaňa,Cinobaňa,,,,,,SK0327511315;Cinobaňa;SK0327;Poltár,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401924,Sila,Sila,,,,,,SK0233500640;Nové Sady;SK0233;Nitra,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401936,Čačín,Čačín,,,,,,SK0321508519;Čerín;SK0321;Banská Bystrica,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401948,Čadca,Čadca,,,,,,SK0312509132;Čadca;SK0312;Čadca,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401950,Horelica,Horelica,,,,,,SK0312509132;Čadca;SK0312;Čadca,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401961,Čalovec,Čalovec,,,,,,SK0231501085;Čalovec;SK0231;Komárno,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401973,Veľký Meder,Veľký Meder,,,,,,SK0211501522;Veľký Meder;SK0211;Dunajská Streda,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401985,Čankov,Čankov,,,,,,SK0232502031;Levice;SK0232;Levice,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,401997,Čápor,Čápor,,,,,,SK0233545589;Cabaj-Čápor;SK0233;Nitra,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402000,Častá,Častá,,,,,,SK0107507857;Častá;SK0107;Pezinok,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402011,Častkov,Častkov,,,,,,SK0215504327;Častkov;SK0215;Senica,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402023,Čavoj,Čavoj,,,,,,SK0227513938;Čavoj;SK0227;Prievidza,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402035,Čečejovce,Čečejovce,,,,,,SK0426521302;Čečejovce;SK0426;Košice-okolie,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402047,Čeláre,Čeláre,,,,,,SK032A515914;Čeláre;SK032A;Veľký Krtíš,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402059,Čemerné,Čemerné,,,,,,SK041D544051;Vranov nad Topľou;SK041D;Vranov nad Topľou,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402061,Čereňany,Čereňany,,,,,,SK0227513946;Čereňany;SK0227;Prievidza,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402072,Čerín,Čerín,,,,,,SK0321508519;Čerín;SK0321;Banská Bystrica,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402084,Červenica,Červenica,,,,,,SK0417524301;Červenica;SK0417;Prešov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402096,Červený Kláštor,Červený Kláštor,,,,,,SK0413523429;Červený Kláštor;SK0413;Kežmarok,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402102,České Brezovo,České Brezovo,,,,,,SK0327511340;České Brezovo;SK0327;Poltár,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402114,Číčov,Číčov,,,,,,SK0231501093;Číčov;SK0231;Komárno,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402126,Čierne,Čierne,,,,,,SK0312509299;Makov;SK0312;Čadca,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402138,Čierny Balog,Čierny Balog,,,,,,SK0323508527;Čierny Balog;SK0323;Brezno,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402140,Čiližská Radvaň,Čiližská Radvaň,,,,,,SK0211501531;Čiližská Radvaň;SK0211;Dunajská Streda,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402151,Číž,Číž,,,,,,SK0329514624;Číž;SK0329;Rimavská Sobota,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402163,Čuklasovce,Čuklasovce,,,,,,SK0221545651;Veľké Držkovce;SK0221;Bánovce nad Bebravou,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402175,Ďačov,Ďačov,,,,,,SK0418524310;Ďačov;SK0418;Sabinov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402187,Dedina Mládeže,Dedina Mládeže,,,,,,SK0231501107;Dedina Mládeže;SK0231;Komárno,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402199,Dedinka,Dedinka,,,,,,SK0234503134;Dedinka;SK0234;Nové Zámky,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402205,Hurbanovce,Hurbanovce,,,,,,SK0234503134;Dedinka;SK0234;Nové Zámky,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402217,Dedinky,Dedinky,,,,,,SK0428525618;Dedinky;SK0428;Rožňava,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402229,Demänová,Demänová,,,,,,SK0315510262;Liptovský Mikuláš;SK0315;Liptovský Mikuláš,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402231,Detrík,Detrík,,,,,,SK041D544167;Detrík;SK041D;Vranov nad Topľou,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402242,Detva,Detva,,,,,,SK0324518263;Detva;SK0324;Detva,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402254,Detva-sídlisko,Detva-sídlisko,,,,,,SK0324518263;Detva;SK0324;Detva,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402266,Detvianska Huta,Detvianska Huta,,,,,,SK0324518271;Detvianska Huta;SK0324;Detva,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402278,Dežerice,Dežerice,,,,,,SK0221542822;Dežerice;SK0221;Bánovce nad Bebravou,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402280,Vlčkovo,Vlčkovo,,,,,,SK0221542822;Dežerice;SK0221;Bánovce nad Bebravou,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402291,Diva,Diva,,,,,,SK0234503576;Šarkan;SK0234;Nové Zámky,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402308,Diviacka Nová Ves,Diviacka Nová Ves,,,,,,SK0227513954;Diviacka Nová Ves;SK0227;Prievidza,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402310,Vrbany,Vrbany,,,,,,SK0227513954;Diviacka Nová Ves;SK0227;Prievidza,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402321,Diviaky,Diviaky,,,,,,SK0319512729;Turčianske Teplice;SK0319;Turčianske Teplice,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402333,Diviaky nad Nitricou,Diviaky nad Nitricou,,,,,,SK0227513962;Diviaky nad Nitricou;SK0227;Prievidza,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402345,Divín,Divín,,,,,,SK0326511358;Divín;SK0326;Lučenec,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402357,Divina,Divina,,,,,,SK031B517488;Divina;SK031B;Žilina,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402369,Divinka,Divinka,,,,,,SK031B517496;Divinka;SK031B;Žilina,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402371,Dlhá Lúka,Dlhá Lúka,,,,,,SK0411519006;Bardejov;SK0411;Bardejov,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402382,Dlhé Pole,Dlhé Pole,,,,,,SK031B517500;Dlhé Pole;SK031B;Žilina,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402394,Dobrá,Dobrá,,,,,,SK0229506559;Trenčianska Teplá;SK0229;Trenčín,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402401,Dobroč,Dobroč,,,,,,SK0326511366;Dobroč;SK0326;Lučenec,,,,,,2015-07-01,,,ano
ano,CL010141,Časť obce,,https://data.gov.sk/set/codelist/CL010141,Ministerstvo vnútra Slovenskej republiky,,,2019-06-12,2020-01-07,,,402412,Dohňany,Dohňany,,,,,,SK0228512940;Dohňany;SK0228;Púchov,,,,,,2015-07-01,,,ano
